t,u_center,u_bulk,tau_w,u_center_exact,u_bulk_exact,tau_w_exact,force
0.9686577348568539,0.05302693997098406,0.12736984781920083,-0.2791970785608239,0.0601558980178461,0.13052619222005654,-0.39962409012821576,5.356848396997265
0.9738937226128369,0.08140403313445112,0.15319587006651117,-0.28676268143938505,0.08814501304834739,0.15643446504023595,-0.40885715147271295,5.347298854448397
0.9791297103688199,0.10972242452100128,0.178916899516784,-0.2941341516025783,0.11607371788984702,0.18223552549215266,-0.4178100025484612,5.33408454036823
0.9843656981248029,0.1379626939461843,0.2045153082612263,-0.30130643961107323,0.1439228716031165,0.20791169081776464,-0.42647650751853794,5.31721451118756
0.9896016858807859,0.1661054741527289,0.22997355242915274,-0.308274632606578,0.17167338776929608,0.23344536385590997,-0.4348507267933382,5.296700328781716
0.9948376736367689,0.1941314641013177,0.25527418421168013,-0.3150339575059365,0.19930624757077664,0.25881904510252546,-0.4429269211012731,5.272556052546609
1.000073661392752,0.22202144222151762,0.2803998638195823,-0.3215797840962504,0.2268025128257414,0.2840153447039274,-0.4506995554221784,5.244798229763136
1.0053096491487348,0.2497562796135873,0.30533337136709987,-0.3279076280303172,0.2541433389674536,0.3090169943749523,-0.45816330278074247,5.213445884256503
1.0105456369047177,0.2773169531926544,0.33005761867363126,-0.3340131537208775,0.2813099879593797,0.33380685923377507,-0.46531304789734806,5.178520503358233
1.0157816246607005,0.30468455876583306,0.3545556609750692,-0.3398921771339879,0.30828384113730595,0.3583679495453037,-0.47214389069383017,5.140046023179832
1.0210176124166834,0.33184032403379216,0.3788107085369223,-0.3455406684797137,0.3350464119696381,0.38268343236509245,-0.4786511496517443,5.098048812208173
1.0262536001726663,0.35876562150756885,0.40280613816115823,-0.3509547548006096,0.36157935872714797,0.4067366430758022,-0.48483036502084564,5.052557653233845
1.0314895879286492,0.385441981331658,0.4265255045789216,-0.35613072245683264,0.38786449705347914,0.43051109680829724,-0.490677301875579,5.003603723624877
1.036725575684632,0.4118511040045201,0.4499525517212653,-0.3610650195081082,0.41388381242779293,0.4539904997395482,-0.4961879530174847,4.95122057395932
1.041961563440615,0.4379748729877212,0.47307122386029987,-0.36575425799209954,0.4396194725110264,0.4771587602596091,-0.5013585417215336,4.895444105031358
1.0471975511965979,0.4637953671942022,0.49586567661292186,-0.3701952160983101,0.46505383936728445,0.5000000000000009,-0.5061855243245046,4.836312543246695
1.0524335389525807,0.4892948733475796,0.5183202877998434,-0.37438484023863133,0.49016948155199663,0.522498564715949,-0.5106655926536345,4.773866414424095
1.0576695267085636,0.5144558982029511,0.5404196681521874,-0.37832024701311995,0.5149491860585653,0.5446390350150266,-0.5147956762938752,4.708148516020996
1.0629055144645465,0.53926118062075,0.5621486718585256,-0.3819987250715387,0.5393759701152951,0.5664062369248318,-0.518572944692202,4.639203887802283
1.0681415022205294,0.5636937034846218,0.5834924069451543,-0.3854177368700189,0.5634330928245388,0.5877852522924715,-0.5219948090975333,4.567079780972276
1.0733774899765123,0.587736705454682,0.6044362454821401,-0.38857492032341806,0.5871040666360724,0.6087614290087192,-0.5250589243349317,4.4918256257911136
1.0786134777324952,0.6113736925477233,0.6249658336087457,-0.3914680903518053,0.6103726686468354,0.6293203910498355,-0.5277631904128695,4.413492997697731
1.083849465488478,0.634588449535325,0.6450671013707322,-0.39409524032227083,0.6332229517193028,0.6494480483301811,-0.5301057539624576,4.332135581962623
1.089085453244461,0.657365051151773,0.6647262723632676,-0.39645454338479613,0.6556392554108547,0.6691306063588558,-0.5320850095076535,4.247809136894635
1.0943214410004438,0.6796878731032141,0.6839298731725098,-0.39854435370210584,0.6776062167066591,0.6883545756937511,-0.533699600565572,4.160571455627023
1.0995574287564267,0.7015416028702882,0.7026647426097776,-0.40036320757253424,0.6991087805487183,0.7071067811865442,-0.5349484205761527,4.070482326508906
1.1047934165124096,0.7229112502947679,0.7209180407313391,-0.40190982444674417,0.7201322101538524,0.725374371012284,-0.5358306136605404,3.97760349212933
1.1100294042683925,0.7437821579441941,0.7386772576384263,-0.4031831078353926,0.7406620971135535,0.7431448254773901,-0.5363455752076615,3.881998607001975
1.1152653920243754,0.7641400112450105,0.7559302220509032,-0.4041821461094509,0.760684371268791,0.760405965600027,-0.5364929522885945,3.7837331939395358
1.1205013797803582,0.7839708483775909,0.7726651096487253,-0.4049062131910298,0.7801853103529924,0.7771459614569667,-0.53627264389845,3.6828745991476635
1.1257373675363411,0.8032610699250429,0.7888704511758798,-0.4053547691337923,0.7991515493966035,0.7933533402912306,-0.5356848010255937,3.5794919460692265
1.130973355292324,0.8219974482690957,0.8045351403007618,-0.4055274605927309,0.8175700898867697,0.8090169943749431,-0.5347298265481673,3.4736560880105625
1.136209343048307,0.8401671367256994,0.8196484412279361,-0.40542412118183324,0.8354283086758638,0.824126188622011,-0.5334083749579757,3.365439559582173
1.1414453308042898,0.8577576784136741,0.8341999960557959,-0.40504477171937725,0.852713966632767,0.8386705679454193,-0.5317213519119307,3.2549165269871034
1.1466813185602727,0.8747570148495353,0.8481798318756039,-0.40438962035833853,0.8694152170309529,0.8526401643540873,-0.5296699136113594,3.1421627371911445
1.1519173063162556,0.8911534942627845,0.8615783676061651,-0.4034590626017375,0.8855206136676451,0.8660254037844335,-0.5272554660096015,3.027255466009646
1.1571532940722384,0.9069358796250963,0.8743864205603706,-0.4022536812033781,0.9010191187084715,0.8788171126619605,-0.5244796638484388,2.9102734651465254
1.1623892818282213,0.9220933563873943,0.8865952127385035,-0.40077424594857886,0.915900110252244,0.8910065241883629,-0.5213444095240182,2.791296908221801
1.1676252695842042,0.9366155399197895,0.8981963768442371,-0.39902171331899117,0.930153389610681,0.9025852843498556,-0.5178518517830442,2.6704073358245726
1.172861257340187,0.9504924826489441,0.9091819620192312,-0.39699722603644017,0.9437691882980777,0.9135454576425962,-0.5140043842501351,2.5476875996291883
1.17809724509617,0.963714680887441,0.9195444392920502,-0.394702112487833,0.9567381747261373,0.9238795325112821,-0.509804643787353,2.423221805612858
1.1833332328521529,0.9762730813510697,0.9292767067384636,-0.39213788602563127,0.9690514605993779,0.9335804264971971,-0.5052555086870292,2.297095256413591
1.1885692206081357,0.9881590873587103,0.9383720943484994,-0.3893062441495041,0.9807006070067242,0.9426414910921739,-0.5003600966991273,2.169394392868046
1.1938052083641186,0.9993645647115629,0.9468243685978027,-0.3862090675631879,0.9916776302051166,0.9510565162951491,-0.49512176289449217,2.040206734769298
1.1990411961201015,1.0098818472472408,0.9546277367197973,-0.38284841910646494,1.0019750070911695,0.9588197348681889,-0.4895440973654529,1.9096208208851344
1.2042771838760844,1.0197037420651156,0.9617768506757893,-0.3792265425644748,1.0115856803571301,0.9659258262890644,-0.4836309227653529,1.7777261482780293
1.2095131716320673,1.0288235344196506,0.9682668108200928,-0.37534586135057196,1.0205030633276064,0.9723699203976729,-0.4773862916886932,1.6446131109682969
1.2147491593880502,1.0372349922787814,0.9740931692583237,-0.37120897706498257,1.0287210444737436,0.9781476007338024,-0.4708144838936872,1.5103729379825603
1.219985147144033,1.0449323705445162,0.9792519328953516,-0.3668186679266611,1.036233991601761,0.9832549075639516,-0.46392000336912886,1.3750976308299465
1.225221134900016,1.05191041493274,0.9837395661723178,-0.36217788707942955,1.0430367557129776,0.987688340595135,-0.45670757524758254,1.2388799004488213
1.2304571226559988,1.0581643655105228,0.9875529934894979,-0.35728976077416374,1.0491246745326768,0.991444861373808,-0.449182142567014,1.1018131036673604
1.2356931104119817,1.06368995988893,0.9906896013143224,-0.3521575864228774,1.0544935757053984,0.9945218953682714,-0.44134886288307873,0.9639911792214385
1.2409290981679646,1.0684834360690183,0.9931472399724374,-0.34678483052959463,1.059139779654461,0.9969173337331265,-0.4332131047343908,0.8255085833737072
1.2461650859239475,1.0725415349401317,0.9949242251211208,-0.34117512649553805,1.0630601021037605,0.9986295347545728,-0.42478044396319553,0.6864602251780104
1.2514010736799304,1.075861502429201,0.9960193389034913,-0.33533227230097945,1.0662518562601153,0.9996573249755567,-0.4160566598939645,0.5469414014334297
1.2566370614359132,1.0784410912990774,0.9964318307832113,-0.32926022806327687,1.0687128546546583,1.0,-0.40704773137253586,0.40704773137263467
